,Date,Unnamed: 0,Year,Week,air force,alabama,app state,arizona,arizona state,arkansas,arkansas state,army,auburn,ball state,baylor,boise state,boston college,buffalo,byu,california,cincinnati,clemson,coastal carolina,colorado,colorado state,duke,east carolina,florida,florida atlantic,florida state,fresno state,georgia,georgia southern,georgia tech,hawai'i,houston,illinois,indiana,iowa,iowa state,james madison,kansas,kansas state,kentucky,liberty,louisiana,louisiana tech,louisville,lsu,marshall,maryland,memphis,miami,miami (oh),michigan,michigan state,minnesota,mississippi state,missouri,navy,nc state,nebraska,nevada,new mexico state,north carolina,north texas,northern illinois,northwestern,notre dame,ohio,ohio state,oklahoma,oklahoma state,ole miss,oregon,oregon state,penn state,pittsburgh,purdue,rutgers,san diego state,san josé state,smu,south alabama,south carolina,south florida,stanford,syracuse,tcu,temple,tennessee,texas,texas a&m,texas state,texas tech,toledo,troy,tulane,tulsa,uab,ucf,ucla,unlv,usc,utah,utah state,utsa,vanderbilt,virginia,virginia tech,wake forest,washington,washington state,west virginia,western michigan,wisconsin,wyoming,Total_Points
1983,2023-01-18,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1984,2023-01-19,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1985,2023-01-20,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1986,2023-01-21,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1987,2023-01-22,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1988,2023-01-23,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1989,2023-01-24,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1990,2023-01-25,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1991,2023-01-26,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1992,2023-01-27,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1993,2023-01-28,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1994,2023-01-29,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1995,2023-01-30,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1996,2023-01-31,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1997,2023-02-01,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1998,2023-02-02,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
1999,2023-02-03,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2000,2023-02-04,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2001,2023-02-05,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2002,2023-02-06,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2003,2023-02-07,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2004,2023-02-08,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2005,2023-02-09,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2006,2023-02-10,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2007,2023-02-11,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2008,2023-02-12,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2009,2023-02-13,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2010,2023-02-14,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2011,2023-02-15,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2012,2023-02-16,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2013,2023-02-17,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2014,2023-02-18,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2015,2023-02-19,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2016,2023-02-20,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2017,2023-02-21,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2018,2023-02-22,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2019,2023-02-23,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2020,2023-02-24,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2021,2023-02-25,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2022,2023-02-26,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2023,2023-02-27,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2024,2023-02-28,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2025,2023-03-01,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2026,2023-03-02,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2027,2023-03-03,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2028,2023-03-04,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2029,2023-03-05,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2030,2023-03-06,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2031,2023-03-07,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2032,2023-03-08,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2033,2023-03-09,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
2034,2023-03-10,96,2022,16,40,1303,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,791,0,0,0,49,0,0,0,814,164,1575,0,0,0,0,1,0,4,0,0,0,784,0,0,0,0,3,757,2,2,0,0,0,1438,0,35,320,0,0,6,0,0,0,8,0,0,0,535,0,1394,0,0,0,758,742,1200,233,3,0,0,0,0,0,180,0,0,0,1484,0,1294,95,0,0,19,0,322,1025,0,0,0,243,0,795,876,0,45,0,0,0,0,1097,0,0,0,0,0,20475
