,Date,Conference,Conference_Total_Votes,Total_Daily_Votes,Conference_Share,Team_Count,Conference_Share_Per_Team
27318,2024-06-01,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27319,2024-06-01,Mid-American,0,19379,0.0,12,0.0
27320,2024-06-01,Mountain West,0,19379,0.0,12,0.0
27321,2024-06-01,Pac-12,0,19379,0.0,2,0.0
27322,2024-06-01,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27323,2024-06-01,Sun Belt,0,19379,0.0,14,0.0
27324,2024-06-02,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27325,2024-06-02,American Athletic,0,19379,0.0,14,0.0
27326,2024-06-02,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27327,2024-06-02,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27328,2024-06-02,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27329,2024-06-02,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27330,2024-06-02,Mid-American,0,19379,0.0,12,0.0
27331,2024-06-02,Mountain West,0,19379,0.0,12,0.0
27332,2024-06-02,Pac-12,0,19379,0.0,2,0.0
27333,2024-06-02,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27334,2024-06-02,Sun Belt,0,19379,0.0,14,0.0
27335,2024-06-03,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27336,2024-06-03,American Athletic,0,19379,0.0,14,0.0
27337,2024-06-03,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27338,2024-06-03,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27339,2024-06-03,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27340,2024-06-03,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27341,2024-06-03,Mid-American,0,19379,0.0,12,0.0
27342,2024-06-03,Mountain West,0,19379,0.0,12,0.0
27343,2024-06-03,Pac-12,0,19379,0.0,2,0.0
27344,2024-06-03,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27345,2024-06-03,Sun Belt,0,19379,0.0,14,0.0
27346,2024-06-04,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27347,2024-06-04,American Athletic,0,19379,0.0,14,0.0
27348,2024-06-04,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27349,2024-06-04,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27350,2024-06-04,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27351,2024-06-04,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27352,2024-06-04,Mid-American,0,19379,0.0,12,0.0
27353,2024-06-04,Mountain West,0,19379,0.0,12,0.0
27354,2024-06-04,Pac-12,0,19379,0.0,2,0.0
27355,2024-06-04,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27356,2024-06-04,Sun Belt,0,19379,0.0,14,0.0
27357,2024-06-05,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27358,2024-06-05,American Athletic,0,19379,0.0,14,0.0
27359,2024-06-05,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27360,2024-06-05,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27361,2024-06-05,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27362,2024-06-05,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27363,2024-06-05,Mid-American,0,19379,0.0,12,0.0
27364,2024-06-05,Mountain West,0,19379,0.0,12,0.0
27365,2024-06-05,Pac-12,0,19379,0.0,2,0.0
27366,2024-06-05,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27367,2024-06-05,Sun Belt,0,19379,0.0,14,0.0
27368,2024-06-06,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27369,2024-06-06,American Athletic,0,19379,0.0,14,0.0
27370,2024-06-06,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27371,2024-06-06,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27372,2024-06-06,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27373,2024-06-06,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27374,2024-06-06,Mid-American,0,19379,0.0,12,0.0
27375,2024-06-06,Mountain West,0,19379,0.0,12,0.0
27376,2024-06-06,Pac-12,0,19379,0.0,2,0.0
27377,2024-06-06,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27378,2024-06-06,Sun Belt,0,19379,0.0,14,0.0
27379,2024-06-07,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27380,2024-06-07,American Athletic,0,19379,0.0,14,0.0
27381,2024-06-07,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27382,2024-06-07,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27383,2024-06-07,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27384,2024-06-07,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27385,2024-06-07,Mid-American,0,19379,0.0,12,0.0
27386,2024-06-07,Mountain West,0,19379,0.0,12,0.0
27387,2024-06-07,Pac-12,0,19379,0.0,2,0.0
27388,2024-06-07,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27389,2024-06-07,Sun Belt,0,19379,0.0,14,0.0
27390,2024-06-08,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27391,2024-06-08,American Athletic,0,19379,0.0,14,0.0
27392,2024-06-08,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27393,2024-06-08,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27394,2024-06-08,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27395,2024-06-08,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27396,2024-06-08,Mid-American,0,19379,0.0,12,0.0
27397,2024-06-08,Mountain West,0,19379,0.0,12,0.0
27398,2024-06-08,Pac-12,0,19379,0.0,2,0.0
27399,2024-06-08,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27400,2024-06-08,Sun Belt,0,19379,0.0,14,0.0
27401,2024-06-09,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27402,2024-06-09,American Athletic,0,19379,0.0,14,0.0
27403,2024-06-09,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27404,2024-06-09,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27405,2024-06-09,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27406,2024-06-09,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27407,2024-06-09,Mid-American,0,19379,0.0,12,0.0
27408,2024-06-09,Mountain West,0,19379,0.0,12,0.0
27409,2024-06-09,Pac-12,0,19379,0.0,2,0.0
27410,2024-06-09,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27411,2024-06-09,Sun Belt,0,19379,0.0,14,0.0
27412,2024-06-10,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27413,2024-06-10,American Athletic,0,19379,0.0,14,0.0
27414,2024-06-10,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27415,2024-06-10,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27416,2024-06-10,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27417,2024-06-10,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27418,2024-06-10,Mid-American,0,19379,0.0,12,0.0
27419,2024-06-10,Mountain West,0,19379,0.0,12,0.0
27420,2024-06-10,Pac-12,0,19379,0.0,2,0.0
27421,2024-06-10,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27422,2024-06-10,Sun Belt,0,19379,0.0,14,0.0
27423,2024-06-11,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27424,2024-06-11,American Athletic,0,19379,0.0,14,0.0
27425,2024-06-11,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27426,2024-06-11,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27427,2024-06-11,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27428,2024-06-11,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27429,2024-06-11,Mid-American,0,19379,0.0,12,0.0
27430,2024-06-11,Mountain West,0,19379,0.0,12,0.0
27431,2024-06-11,Pac-12,0,19379,0.0,2,0.0
27432,2024-06-11,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27433,2024-06-11,Sun Belt,0,19379,0.0,14,0.0
27434,2024-06-12,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27435,2024-06-12,American Athletic,0,19379,0.0,14,0.0
27436,2024-06-12,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27437,2024-06-12,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27438,2024-06-12,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27439,2024-06-12,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27440,2024-06-12,Mid-American,0,19379,0.0,12,0.0
27441,2024-06-12,Mountain West,0,19379,0.0,12,0.0
27442,2024-06-12,Pac-12,0,19379,0.0,2,0.0
27443,2024-06-12,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27444,2024-06-12,Sun Belt,0,19379,0.0,14,0.0
27445,2024-06-13,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27446,2024-06-13,American Athletic,0,19379,0.0,14,0.0
27447,2024-06-13,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27448,2024-06-13,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27449,2024-06-13,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27450,2024-06-13,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27451,2024-06-13,Mid-American,0,19379,0.0,12,0.0
27452,2024-06-13,Mountain West,0,19379,0.0,12,0.0
27453,2024-06-13,Pac-12,0,19379,0.0,2,0.0
27454,2024-06-13,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27455,2024-06-13,Sun Belt,0,19379,0.0,14,0.0
27456,2024-06-14,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27457,2024-06-14,American Athletic,0,19379,0.0,14,0.0
27458,2024-06-14,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27459,2024-06-14,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27460,2024-06-14,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27461,2024-06-14,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27462,2024-06-14,Mid-American,0,19379,0.0,12,0.0
27463,2024-06-14,Mountain West,0,19379,0.0,12,0.0
27464,2024-06-14,Pac-12,0,19379,0.0,2,0.0
27465,2024-06-14,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27466,2024-06-14,Sun Belt,0,19379,0.0,14,0.0
27467,2024-06-15,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27468,2024-06-15,American Athletic,0,19379,0.0,14,0.0
27469,2024-06-15,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27470,2024-06-15,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27471,2024-06-15,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27472,2024-06-15,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27473,2024-06-15,Mid-American,0,19379,0.0,12,0.0
27474,2024-06-15,Mountain West,0,19379,0.0,12,0.0
27475,2024-06-15,Pac-12,0,19379,0.0,2,0.0
27476,2024-06-15,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27477,2024-06-15,Sun Belt,0,19379,0.0,14,0.0
27478,2024-06-16,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27479,2024-06-16,American Athletic,0,19379,0.0,14,0.0
27480,2024-06-16,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27481,2024-06-16,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27482,2024-06-16,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27483,2024-06-16,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27484,2024-06-16,Mid-American,0,19379,0.0,12,0.0
27485,2024-06-16,Mountain West,0,19379,0.0,12,0.0
27486,2024-06-16,Pac-12,0,19379,0.0,2,0.0
27487,2024-06-16,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27488,2024-06-16,Sun Belt,0,19379,0.0,14,0.0
27489,2024-06-17,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27490,2024-06-17,American Athletic,0,19379,0.0,14,0.0
27491,2024-06-17,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27492,2024-06-17,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27493,2024-06-17,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27494,2024-06-17,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27495,2024-06-17,Mid-American,0,19379,0.0,12,0.0
27496,2024-06-17,Mountain West,0,19379,0.0,12,0.0
27497,2024-06-17,Pac-12,0,19379,0.0,2,0.0
27498,2024-06-17,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27499,2024-06-17,Sun Belt,0,19379,0.0,14,0.0
27500,2024-06-18,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27501,2024-06-18,American Athletic,0,19379,0.0,14,0.0
27502,2024-06-18,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27503,2024-06-18,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27504,2024-06-18,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27505,2024-06-18,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27506,2024-06-18,Mid-American,0,19379,0.0,12,0.0
27507,2024-06-18,Mountain West,0,19379,0.0,12,0.0
27508,2024-06-18,Pac-12,0,19379,0.0,2,0.0
27509,2024-06-18,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27510,2024-06-18,Sun Belt,0,19379,0.0,14,0.0
27511,2024-06-19,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27512,2024-06-19,American Athletic,0,19379,0.0,14,0.0
27513,2024-06-19,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27514,2024-06-19,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27515,2024-06-19,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27516,2024-06-19,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27517,2024-06-19,Mid-American,0,19379,0.0,12,0.0
27518,2024-06-19,Mountain West,0,19379,0.0,12,0.0
27519,2024-06-19,Pac-12,0,19379,0.0,2,0.0
27520,2024-06-19,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27521,2024-06-19,Sun Belt,0,19379,0.0,14,0.0
27522,2024-06-20,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27523,2024-06-20,American Athletic,0,19379,0.0,14,0.0
27524,2024-06-20,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27525,2024-06-20,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27526,2024-06-20,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27527,2024-06-20,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27528,2024-06-20,Mid-American,0,19379,0.0,12,0.0
27529,2024-06-20,Mountain West,0,19379,0.0,12,0.0
27530,2024-06-20,Pac-12,0,19379,0.0,2,0.0
27531,2024-06-20,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27532,2024-06-20,Sun Belt,0,19379,0.0,14,0.0
27533,2024-06-21,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27534,2024-06-21,American Athletic,0,19379,0.0,14,0.0
27535,2024-06-21,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27536,2024-06-21,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27537,2024-06-21,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27538,2024-06-21,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27539,2024-06-21,Mid-American,0,19379,0.0,12,0.0
27540,2024-06-21,Mountain West,0,19379,0.0,12,0.0
27541,2024-06-21,Pac-12,0,19379,0.0,2,0.0
27542,2024-06-21,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27543,2024-06-21,Sun Belt,0,19379,0.0,14,0.0
27544,2024-06-22,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27545,2024-06-22,American Athletic,0,19379,0.0,14,0.0
27546,2024-06-22,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27547,2024-06-22,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27548,2024-06-22,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27549,2024-06-22,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27550,2024-06-22,Mid-American,0,19379,0.0,12,0.0
27551,2024-06-22,Mountain West,0,19379,0.0,12,0.0
27552,2024-06-22,Pac-12,0,19379,0.0,2,0.0
27553,2024-06-22,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27554,2024-06-22,Sun Belt,0,19379,0.0,14,0.0
27555,2024-06-23,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27556,2024-06-23,American Athletic,0,19379,0.0,14,0.0
27557,2024-06-23,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27558,2024-06-23,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27559,2024-06-23,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27560,2024-06-23,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27561,2024-06-23,Mid-American,0,19379,0.0,12,0.0
27562,2024-06-23,Mountain West,0,19379,0.0,12,0.0
27563,2024-06-23,Pac-12,0,19379,0.0,2,0.0
27564,2024-06-23,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27565,2024-06-23,Sun Belt,0,19379,0.0,14,0.0
27566,2024-06-24,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27567,2024-06-24,American Athletic,0,19379,0.0,14,0.0
27568,2024-06-24,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27569,2024-06-24,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27570,2024-06-24,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27571,2024-06-24,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27572,2024-06-24,Mid-American,0,19379,0.0,12,0.0
27573,2024-06-24,Mountain West,0,19379,0.0,12,0.0
27574,2024-06-24,Pac-12,0,19379,0.0,2,0.0
27575,2024-06-24,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27576,2024-06-24,Sun Belt,0,19379,0.0,14,0.0
27577,2024-06-25,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27578,2024-06-25,American Athletic,0,19379,0.0,14,0.0
27579,2024-06-25,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27580,2024-06-25,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27581,2024-06-25,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27582,2024-06-25,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27583,2024-06-25,Mid-American,0,19379,0.0,12,0.0
27584,2024-06-25,Mountain West,0,19379,0.0,12,0.0
27585,2024-06-25,Pac-12,0,19379,0.0,2,0.0
27586,2024-06-25,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27587,2024-06-25,Sun Belt,0,19379,0.0,14,0.0
27588,2024-06-26,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27589,2024-06-26,American Athletic,0,19379,0.0,14,0.0
27590,2024-06-26,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27591,2024-06-26,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27592,2024-06-26,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27593,2024-06-26,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27594,2024-06-26,Mid-American,0,19379,0.0,12,0.0
27595,2024-06-26,Mountain West,0,19379,0.0,12,0.0
27596,2024-06-26,Pac-12,0,19379,0.0,2,0.0
27597,2024-06-26,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27598,2024-06-26,Sun Belt,0,19379,0.0,14,0.0
27599,2024-06-27,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27600,2024-06-27,American Athletic,0,19379,0.0,14,0.0
27601,2024-06-27,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27602,2024-06-27,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27603,2024-06-27,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27604,2024-06-27,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27605,2024-06-27,Mid-American,0,19379,0.0,12,0.0
27606,2024-06-27,Mountain West,0,19379,0.0,12,0.0
27607,2024-06-27,Pac-12,0,19379,0.0,2,0.0
27608,2024-06-27,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27609,2024-06-27,Sun Belt,0,19379,0.0,14,0.0
27610,2024-06-28,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27611,2024-06-28,American Athletic,0,19379,0.0,14,0.0
27612,2024-06-28,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27613,2024-06-28,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27614,2024-06-28,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27615,2024-06-28,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27616,2024-06-28,Mid-American,0,19379,0.0,12,0.0
27617,2024-06-28,Mountain West,0,19379,0.0,12,0.0
27618,2024-06-28,Pac-12,0,19379,0.0,2,0.0
27619,2024-06-28,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27620,2024-06-28,Sun Belt,0,19379,0.0,14,0.0
27621,2024-06-29,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27622,2024-06-29,American Athletic,0,19379,0.0,14,0.0
27623,2024-06-29,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27624,2024-06-29,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27625,2024-06-29,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27626,2024-06-29,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27627,2024-06-29,Mid-American,0,19379,0.0,12,0.0
27628,2024-06-29,Mountain West,0,19379,0.0,12,0.0
27629,2024-06-29,Pac-12,0,19379,0.0,2,0.0
27630,2024-06-29,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27631,2024-06-29,Sun Belt,0,19379,0.0,14,0.0
27632,2024-06-30,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27633,2024-06-30,American Athletic,0,19379,0.0,14,0.0
27634,2024-06-30,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27635,2024-06-30,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27636,2024-06-30,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27637,2024-06-30,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27638,2024-06-30,Mid-American,0,19379,0.0,12,0.0
27639,2024-06-30,Mountain West,0,19379,0.0,12,0.0
27640,2024-06-30,Pac-12,0,19379,0.0,2,0.0
27641,2024-06-30,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27642,2024-06-30,Sun Belt,0,19379,0.0,14,0.0
27643,2024-07-01,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27644,2024-07-01,American Athletic,0,19379,0.0,14,0.0
27645,2024-07-01,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27646,2024-07-01,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27647,2024-07-01,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27648,2024-07-01,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27649,2024-07-01,Mid-American,0,19379,0.0,12,0.0
27650,2024-07-01,Mountain West,0,19379,0.0,12,0.0
27651,2024-07-01,Pac-12,0,19379,0.0,2,0.0
27652,2024-07-01,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27653,2024-07-01,Sun Belt,0,19379,0.0,14,0.0
27654,2024-07-02,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27655,2024-07-02,American Athletic,0,19379,0.0,14,0.0
27656,2024-07-02,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27657,2024-07-02,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27658,2024-07-02,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27659,2024-07-02,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27660,2024-07-02,Mid-American,0,19379,0.0,12,0.0
27661,2024-07-02,Mountain West,0,19379,0.0,12,0.0
27662,2024-07-02,Pac-12,0,19379,0.0,2,0.0
27663,2024-07-02,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27664,2024-07-02,Sun Belt,0,19379,0.0,14,0.0
27665,2024-07-03,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27666,2024-07-03,American Athletic,0,19379,0.0,14,0.0
27667,2024-07-03,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27668,2024-07-03,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27669,2024-07-03,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27670,2024-07-03,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27671,2024-07-03,Mid-American,0,19379,0.0,12,0.0
27672,2024-07-03,Mountain West,0,19379,0.0,12,0.0
27673,2024-07-03,Pac-12,0,19379,0.0,2,0.0
27674,2024-07-03,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27675,2024-07-03,Sun Belt,0,19379,0.0,14,0.0
27676,2024-07-04,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27677,2024-07-04,American Athletic,0,19379,0.0,14,0.0
27678,2024-07-04,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27679,2024-07-04,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27680,2024-07-04,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27681,2024-07-04,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27682,2024-07-04,Mid-American,0,19379,0.0,12,0.0
27683,2024-07-04,Mountain West,0,19379,0.0,12,0.0
27684,2024-07-04,Pac-12,0,19379,0.0,2,0.0
27685,2024-07-04,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27686,2024-07-04,Sun Belt,0,19379,0.0,14,0.0
27687,2024-07-05,ACC,2327,19379,0.1200784354197843,17,0.0070634373776343705
27688,2024-07-05,American Athletic,0,19379,0.0,14,0.0
27689,2024-07-05,Big 12,1944,19379,0.10031477372413437,16,0.006269673357758398
27690,2024-07-05,Big Ten,6111,19379,0.3153413488828113,18,0.01751896382682285
27691,2024-07-05,Conference USA,139,19379,0.00717271273027504,10,0.0007172712730275039
27692,2024-07-05,FBS Independents,745,19379,0.03844367614427989,3,0.012814558714759963
27693,2024-07-05,Mid-American,0,19379,0.0,12,0.0
27694,2024-07-05,Mountain West,0,19379,0.0,12,0.0
27695,2024-07-05,Pac-12,0,19379,0.0,2,0.0
27696,2024-07-05,SEC,8113,19379,0.4186490530987151,16,0.026165565818669693
27697,2024-07-05,Sun Belt,0,19379,0.0,14,0.0
